,Unnamed: 0,cosine_distance_x,w1,w2,combined_words,C1,C2,S1,S2,Category,V1,V2,S_01,S_02,S_03,S_04,S_05,S_07,S_08,S_09,S_10,S_11,S_12,S_13,S_14,S_16,S_17,S_18,S_19,S_20,S_21,S_22,S_23,S_24,CB_06,CB_08,CB_09,CB_14,CB_15,CB_18,CB_19,CB_22,CB_23,CB_24,CB_25,CB_26,CB_27,CB_28,CB_29,CB_30,CB_31,CB_32,CB_33,CB_34,CB_35,CB_37,CB_38,CB_40,CB_41,AMT_av,cosine_distance_y
1860,5293,0.8986648870095643,spot,dab,dab_spot,Touch,Sight,Touch,Sight,Perception,dab,spot,1,2,1,6,1,5,4.0,1,1,1,5,1.0,4,1,2,1,6,3,2,1,1,1,3,2,2.0,2.0,1.0,6.0,1,1,,1.0,1.0,1,1,2.0,3.0,1.0,1,1.0,1.0,7.0,1.0,1.0,3,1.0,6.0,2.3,0.44919486462076885
1861,5294,0.9737620179227654,spot,feel,feel_spot,Touch,Sight,Touch,Sight,Perception,feel,spot,4,3,2,1,3,2,3.0,1,1,1,1,1.0,4,2,1,1,1,1,2,1,1,1,2,1,2.0,1.0,3.0,4.0,1,1,,1.0,1.0,5,1,3.0,2.0,4.0,1,2.0,1.0,1.0,1.0,4.0,1,1.0,4.0,1.869565217,0.5022732843155713
1862,5295,0.9449002927054616,spot,grip,grip_spot,Touch,Sight,Touch,Sight,Perception,grip,spot,1,1,2,2,5,1,2.0,1,1,1,1,1.0,4,1,1,1,1,2,2,2,1,1,2,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,1.0,1.0,4.0,1,2.0,1.0,1.0,1.0,1.0,1,1.0,2.0,2.035714286,0.41080047515005236
1863,5296,0.9884541975695816,spot,nudge,nudge_spot,Touch,Sight,Touch,Sight,Perception,nudge,spot,1,2,1,1,4,1,4.0,2,1,1,1,1.0,3,1,1,1,1,1,1,2,1,1,1,1,2.0,3.0,1.0,4.0,1,1,,1.0,1.0,1,1,1.0,2.0,1.0,1,1.0,1.0,7.0,4.0,1.0,1,2.0,7.0,2.0333333330000003,0.41129169779261643
1864,5297,0.9267151120338488,spot,pat,pat_spot,Touch,Sight,Touch,Sight,Perception,pat,spot,1,4,1,2,2,1,6.0,1,1,1,1,1.0,4,2,1,1,1,1,1,1,1,1,1,2,1.0,1.0,1.0,3.0,1,1,,1.0,1.0,1,1,5.0,3.0,1.0,1,1.0,1.0,7.0,1.0,1.0,3,1.0,7.0,1.9615384619999998,0.47510539016118847
1865,5298,0.9231287913185472,spot,pet,pet_spot,Touch,Sight,Touch,Sight,Perception,pet,spot,1,1,1,1,5,1,3.0,1,1,1,1,1.0,3,1,2,1,1,2,1,1,1,1,2,1,1.0,2.0,1.0,4.0,1,1,,1.0,1.0,1,1,1.0,1.0,1.0,1,1.0,1.0,2.0,1.0,1.0,2,1.0,2.0,1.296296296,0.5786469689447031
1866,5299,0.9630335842936344,spot,pinch,pinch_spot,Touch,Sight,Touch,Sight,Perception,pinch,spot,5,1,1,1,5,1,1.0,1,1,1,1,1.0,5,2,1,1,1,1,2,1,1,1,1,1,2.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,4.0,1.612903226,0.6045027389692915
1867,5300,0.9361981597129928,spot,prod,prod_spot,Touch,Sight,Touch,Sight,Perception,prod,spot,1,1,1,2,3,1,4.0,1,1,1,1,1.0,5,2,1,1,1,1,1,1,1,1,1,1,2.0,1.0,3.0,3.0,3,1,,1.0,1.0,1,1,3.0,1.0,1.0,1,4.0,1.0,1.0,2.0,1.0,1,1.0,4.0,1.9,0.41275757700314764
1868,5301,1.023102202050194,spot,rub,rub_spot,Touch,Sight,Touch,Sight,Perception,rub,spot,1,1,1,1,5,1,2.0,1,1,1,1,1.0,3,1,1,1,1,1,1,1,1,1,3,1,1.0,1.0,1.0,5.0,1,1,,1.0,1.0,1,1,3.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,5.0,1.827586207,0.5534438967023206
1869,5302,0.957702079237814,spot,scrape,scrape_spot,Touch,Sight,Touch,Sight,Perception,scrape,spot,1,2,1,1,3,1,1.0,1,1,1,1,1.0,3,2,2,1,3,2,1,1,1,1,2,1,1.0,1.0,1.0,6.0,1,1,,1.0,1.0,1,1,1.0,1.0,1.0,1,1.0,1.0,2.0,1.0,1.0,1,1.0,1.0,1.615384615,0.48351549465891963
1870,5303,0.927247277281266,spot,stroke,spot_stroke,Sight,Touch,Sight,Touch,Perception,spot,stroke,1,1,1,2,4,1,3.0,1,1,1,1,1.0,5,1,1,1,1,1,1,1,1,2,2,1,2.0,1.0,1.0,5.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,1.0,2.0,1.0,1.0,1.0,1,1.0,1.0,1.4814814809999999,0.4551507904836094
1871,5304,0.8635962584761077,spot,tap,spot_tap,Sight,Touch,Sight,Touch,Perception,spot,tap,1,1,1,5,5,4,4.0,3,1,1,1,1.0,3,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,5.0,1,1,,1.0,1.0,5,1,1.0,1.0,1.0,1,1.0,1.0,7.0,1.0,1.0,2,1.0,7.0,1.5555555559999998,0.4083066447028678
1872,5305,1.0608195646166374,spot,tickle,spot_tickle,Sight,Touch,Sight,Touch,Perception,spot,tickle,1,1,1,2,2,1,2.0,1,1,1,1,1.0,4,1,1,1,1,1,1,1,1,1,2,1,1.0,1.0,2.0,2.0,1,1,,1.0,1.0,1,1,2.0,1.0,2.0,1,1.0,1.0,7.0,1.0,1.0,1,1.0,1.0,1.5925925930000002,0.40013275810044446
1873,5306,0.9365874511988036,spot,touch,spot_touch,Sight,Touch,Sight,Touch,Perception,spot,touch,2,2,1,5,4,2,4.0,1,2,1,1,1.0,5,2,1,1,1,1,4,2,1,3,1,1,2.0,1.0,2.0,5.0,1,3,,1.0,1.0,1,1,2.0,1.0,4.0,1,3.0,1.0,7.0,1.0,1.0,2,1.0,7.0,2.230769231,0.4190438081836536
1874,5307,0.8493290577862396,stare,view,stare_view,Sight,Sight,Sight,Sight,Perception,stare,view,5,6,4,4,6,6,3.0,6,6,5,6,4.0,6,6,7,4,4,7,6,3,4,3,5,4,3.0,3.0,6.0,6.0,4,4,,4.0,5.0,1,5,1.0,2.0,6.0,4,4.0,2.0,5.0,5.0,1.0,4,4.0,5.0,4.846153846,0.5037625120714904
1875,5308,0.8625854126998804,stare,watch,stare_watch,Sight,Sight,Sight,Sight,Perception,stare,watch,5,7,5,5,5,4,4.0,6,6,6,3,2.0,6,5,7,7,6,6,6,3,5,3,5,7,3.0,5.0,7.0,6.0,4,6,,5.0,5.0,7,6,7.0,3.0,7.0,6,4.0,4.0,7.0,7.0,7.0,4,1.0,5.0,5.1111111110000005,0.4729518322806785
1876,5309,0.835689350010443,stare,caress,caress_stare,Touch,Sight,Touch,Sight,Perception,caress,stare,1,2,2,1,1,1,1.0,1,1,1,1,1.0,3,1,6,1,4,2,3,2,1,1,2,1,1.0,1.0,1.0,5.0,1,1,,1.0,1.0,1,1,1.0,2.0,4.0,1,5.0,1.0,7.0,4.0,1.0,1,1.0,6.0,1.615384615,0.38562724300288953
1877,5310,0.8499013810679199,stare,dab,dab_stare,Touch,Sight,Touch,Sight,Perception,dab,stare,1,1,1,1,3,1,1.0,1,1,1,1,1.0,3,1,1,1,1,1,2,1,1,2,2,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.36,0.4058128376075538
1878,5311,0.8824861349173194,stare,feel,feel_stare,Touch,Sight,Touch,Sight,Perception,feel,stare,1,1,2,1,4,3,2.0,1,1,1,1,1.0,3,1,1,1,1,3,2,2,1,1,2,2,1.0,1.0,1.0,6.0,1,1,,1.0,1.0,1,1,2.0,4.0,1.0,1,4.0,1.0,7.0,1.0,1.0,3,1.0,6.0,1.571428571,0.46795895464674897
1879,5312,0.8669927381143607,stare,grip,grip_stare,Touch,Sight,Touch,Sight,Perception,grip,stare,1,1,2,2,5,4,3.0,1,1,1,1,1.0,4,1,1,1,1,2,5,2,1,1,1,1,1.0,1.0,4.0,2.0,1,1,,1.0,1.0,1,1,3.0,1.0,2.0,1,3.0,1.0,7.0,1.0,1.0,2,1.0,6.0,1.37037037,0.5116418734093707
1880,5313,0.8415102991164531,stare,nudge,nudge_stare,Touch,Sight,Touch,Sight,Perception,nudge,stare,4,1,1,1,6,2,2.0,1,1,1,1,1.0,4,1,1,1,1,2,2,1,1,1,2,1,2.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,1.0,1.0,4.0,1,2.0,1.0,1.0,1.0,1.0,1,1.0,4.0,1.357142857,0.4067697172801752
1881,5314,0.7638097421891493,stare,pat,pat_stare,Touch,Sight,Touch,Sight,Perception,pat,stare,1,1,1,1,4,2,2.0,1,1,1,6,1.0,3,1,2,1,1,2,3,2,1,1,2,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,7.0,1,1.0,1.0,1.192307692,0.435530176431445
1882,5315,0.9175531028749486,stare,pet,pet_stare,Touch,Sight,Touch,Sight,Perception,pet,stare,1,1,1,1,3,2,1.0,1,1,1,2,1.0,4,1,1,1,1,1,1,2,1,1,1,1,1.0,1.0,1.0,5.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,2.0,1.0,6.0,1.0,1.0,1,1.0,5.0,1.730769231,0.6180185403382024
1883,5316,0.9237995660864291,stare,pinch,pinch_stare,Touch,Sight,Touch,Sight,Perception,pinch,stare,1,1,1,1,4,1,1.0,1,1,1,1,1.0,4,1,1,1,1,1,2,2,1,1,1,1,1.0,1.0,1.0,3.0,1,1,,1.0,1.0,1,1,3.0,1.0,1.0,1,1.0,1.0,7.0,1.0,1.0,1,1.0,2.0,2.0714285709999998,0.6036309114578697
1884,5317,0.8566315515151746,stare,prod,prod_stare,Touch,Sight,Touch,Sight,Perception,prod,stare,1,3,1,6,4,2,4.0,1,1,1,1,1.0,4,2,2,1,1,1,3,2,1,1,3,1,2.0,1.0,1.0,4.0,3,1,,1.0,1.0,1,1,5.0,1.0,1.0,1,2.0,1.0,7.0,1.0,1.0,1,1.0,5.0,2.307692308,0.46801465994022773
1885,5318,0.9282895078221792,stare,rub,rub_stare,Touch,Sight,Touch,Sight,Perception,rub,stare,1,2,1,1,5,2,2.0,1,1,1,2,1.0,4,1,1,1,1,2,2,2,1,1,1,1,1.0,1.0,1.0,5.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,2.0,1.0,7.0,1.0,1.0,1,1.0,6.0,1.37037037,0.4892416385132504
1886,5319,0.8644044575694365,stare,scrape,scrape_stare,Touch,Sight,Touch,Sight,Perception,scrape,stare,1,1,1,1,3,1,2.0,1,1,1,1,1.0,3,1,1,1,1,1,2,2,1,1,1,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,1.0,1.0,1.0,1,1.0,1.0,7.0,1.0,1.0,1,1.0,5.0,1.4814814809999999,0.5173611465944623
1887,5320,0.910186417101514,stare,stroke,stare_stroke,Sight,Touch,Sight,Touch,Perception,stare,stroke,1,1,1,1,4,3,6.0,1,1,1,1,1.0,5,1,1,1,2,1,3,1,1,1,2,1,3.0,1.0,1.0,6.0,1,1,,1.0,1.0,1,1,4.0,1.0,3.0,1,3.0,1.0,7.0,1.0,1.0,2,1.0,7.0,1.6666666669999999,0.42196220979010435
1888,5321,0.8914669979801041,stare,tap,stare_tap,Sight,Touch,Sight,Touch,Perception,stare,tap,1,1,1,1,6,1,2.0,2,1,1,1,1.0,3,1,1,1,1,1,2,1,1,1,1,1,1.0,1.0,1.0,3.0,1,1,,1.0,1.0,1,1,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,1,1.0,1.0,1.8518518519999998,0.4533407961291902
1889,5322,0.8293852250904812,stare,tickle,stare_tickle,Sight,Touch,Sight,Touch,Perception,stare,tickle,1,1,1,1,4,1,1.0,3,1,1,1,1.0,3,1,1,1,1,1,2,1,1,1,2,1,1.0,1.0,1.0,3.0,1,1,,1.0,1.0,1,1,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,1.230769231,0.36947257312619597
1890,5323,0.9179851892998568,stare,touch,stare_touch,Sight,Touch,Sight,Touch,Perception,stare,touch,1,2,1,2,6,1,2.0,1,1,1,1,1.0,5,1,3,1,1,3,3,1,1,1,2,1,1.0,1.0,1.0,6.0,3,1,,1.0,1.0,1,1,3.0,3.0,1.0,1,4.0,1.0,5.0,5.0,1.0,1,1.0,5.0,2.230769231,0.5144566006230932
1891,5324,0.8014518768518532,view,watch,view_watch,Sight,Sight,Sight,Sight,Perception,view,watch,4,7,7,5,5,5,4.0,7,4,7,5,7.0,6,7,7,7,7,6,7,5,6,4,5,7,4.0,6.0,7.0,6.0,4,6,,7.0,6.0,1,7,7.0,4.0,7.0,7,7.0,7.0,7.0,6.0,7.0,5,2.0,7.0,5.962962963,0.25317957889987996
1892,5325,0.8908489851806769,view,caress,caress_view,Touch,Sight,Touch,Sight,Perception,caress,view,1,1,1,2,3,1,4.0,1,1,1,2,1.0,4,1,1,1,3,2,2,1,1,1,1,1,1.0,1.0,1.0,5.0,1,1,,1.0,1.0,1,1,2.0,1.0,2.0,1,3.0,1.0,7.0,1.0,1.0,2,1.0,5.0,1.5769230769999998,0.2863821877386251
1893,5326,0.9439396033253687,view,dab,dab_view,Touch,Sight,Touch,Sight,Perception,dab,view,2,1,1,2,3,1,2.0,1,1,1,3,1.0,4,1,1,1,1,1,2,1,1,1,5,1,1.0,1.0,1.0,5.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.8666666669999998,0.4560482571976815
1894,5327,0.8451699512941658,view,feel,feel_view,Touch,Sight,Touch,Sight,Perception,feel,view,1,1,4,5,4,3,3.0,3,1,1,1,1.0,5,1,3,1,1,4,2,2,1,1,2,1,1.0,5.0,6.0,5.0,1,4,,1.0,1.0,1,1,3.0,4.0,4.0,1,3.0,3.0,7.0,4.0,1.0,3,1.0,7.0,2.0645161290000003,0.47912694430938807
1895,5328,0.8614320918733336,view,grip,grip_view,Touch,Sight,Touch,Sight,Perception,grip,view,1,1,3,2,4,3,2.0,1,1,1,1,1.0,4,2,2,1,1,4,2,2,1,1,1,1,1.0,3.0,1.0,5.0,1,1,,1.0,1.0,7,1,1.0,1.0,1.0,1,2.0,1.0,4.0,1.0,1.0,2,1.0,6.0,1.615384615,0.36923786459186414
1896,5329,0.9364115487052423,view,nudge,nudge_view,Touch,Sight,Touch,Sight,Perception,nudge,view,1,1,1,1,3,1,2.0,1,1,1,2,1.0,3,1,2,1,1,3,1,2,1,1,1,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,1.0,1.0,3.0,1.0,1.0,2,1.0,4.0,1.5,0.4168143205218344
1897,5330,0.8844123117574118,view,pat,pat_view,Touch,Sight,Touch,Sight,Perception,pat,view,1,1,1,1,3,1,1.0,1,1,1,5,1.0,4,1,1,1,1,2,2,1,1,1,1,1,1.0,1.0,6.0,4.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,3.0,1.0,4.0,1.0,1.0,1,1.0,4.0,1.5769230769999998,0.5139576186848119
1898,5331,0.9691483000382529,view,pet,pet_view,Touch,Sight,Touch,Sight,Perception,pet,view,1,1,1,2,5,1,1.0,1,1,1,1,1.0,5,1,1,1,1,1,1,1,1,1,2,1,1.0,1.0,2.0,4.0,1,1,,1.0,1.0,4,1,4.0,1.0,1.0,1,1.0,1.0,7.0,1.0,1.0,1,1.0,5.0,1.4230769230000002,0.6063381794478528
1899,5332,0.9896849335524498,view,pinch,pinch_view,Touch,Sight,Touch,Sight,Perception,pinch,view,1,1,1,2,4,1,1.0,1,1,1,1,1.0,4,1,1,1,4,1,1,1,1,1,2,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.653846154,0.7023399578902841
1900,5333,0.9794243357732664,view,prod,prod_view,Touch,Sight,Touch,Sight,Perception,prod,view,1,1,1,1,3,3,4.0,1,2,1,5,1.0,5,2,1,1,1,2,4,2,1,3,2,2,2.0,1.0,1.0,4.0,4,1,,1.0,1.0,1,1,4.0,2.0,4.0,1,4.0,1.0,5.0,1.0,1.0,2,1.0,4.0,1.8,0.4303225115666701
1901,5334,0.9189501027440681,view,rub,rub_view,Touch,Sight,Touch,Sight,Perception,rub,view,1,1,1,1,3,2,2.0,1,1,1,1,1.0,4,1,1,1,1,1,2,2,1,1,1,1,1.0,1.0,2.0,5.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,3.0,1.0,4.0,1.0,1.0,1,1.0,7.0,1.32,0.5303221093453381
1902,5335,0.9099382329406182,view,scrape,scrape_view,Touch,Sight,Touch,Sight,Perception,scrape,view,1,1,1,3,6,1,3.0,1,1,1,1,1.0,3,1,1,1,1,1,2,2,1,1,1,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,2.0,1.0,7.0,1.0,1.0,2,1.0,3.0,1.4074074069999998,0.511570463450753
1903,5336,0.9867235345621229,view,stroke,stroke_view,Touch,Sight,Touch,Sight,Perception,stroke,view,1,2,1,1,1,1,5.0,1,1,1,1,1.0,4,1,1,1,1,2,2,1,1,1,1,1,1.0,1.0,1.0,6.0,3,1,,1.0,1.0,1,1,3.0,1.0,2.0,1,4.0,1.0,7.0,1.0,1.0,1,1.0,7.0,1.692307692,0.4936292248149029
1904,5337,0.952289966716528,view,tap,tap_view,Touch,Sight,Touch,Sight,Perception,tap,view,1,1,3,1,2,1,4.0,1,1,1,1,1.0,4,2,1,1,1,1,1,2,1,3,2,1,1.0,1.0,1.0,6.0,1,1,,1.0,1.0,1,1,1.0,1.0,1.0,1,1.0,1.0,4.0,1.0,1.0,1,1.0,3.0,1.5384615380000002,0.41085471088151604
1905,5338,0.9483374443318242,view,tickle,tickle_view,Touch,Sight,Touch,Sight,Perception,tickle,view,1,1,1,1,5,1,1.0,1,1,1,1,1.0,2,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,3.0,1,1,,1.0,1.0,1,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.5555555559999998,0.44992915645621856
1906,5339,0.9099281887102744,view,touch,touch_view,Touch,Sight,Touch,Sight,Perception,touch,view,1,3,4,4,2,2,3.0,2,2,1,3,1.0,5,3,1,1,1,2,3,2,1,1,2,2,2.0,4.0,2.0,6.0,1,5,,1.0,2.0,7,1,5.0,2.0,4.0,1,6.0,1.0,7.0,1.0,4.0,1,1.0,4.0,1.730769231,0.37606273941015234
1907,5340,0.9337825446571714,watch,caress,caress_watch,Touch,Sight,Touch,Sight,Perception,caress,watch,1,1,2,1,3,1,7.0,1,1,1,1,1.0,4,1,1,1,1,1,2,2,1,1,2,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,3.0,1.0,4.0,1,2.0,1.0,7.0,1.0,1.0,2,1.0,5.0,1.6666666669999999,0.3588189160110884
1908,5341,0.9745904526899488,watch,dab,dab_watch,Touch,Sight,Touch,Sight,Perception,dab,watch,1,1,1,4,2,1,5.0,1,1,1,1,1.0,2,1,1,1,1,2,2,1,1,1,2,1,1.0,1.0,1.0,2.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,1,1.0,5.0,1.192307692,0.508987150387745
1909,5342,0.9534836167888232,watch,feel,feel_watch,Touch,Sight,Touch,Sight,Perception,feel,watch,1,7,4,2,2,1,4.0,1,1,1,1,1.0,5,1,1,1,1,2,3,2,1,1,2,1,2.0,1.0,2.0,5.0,1,1,,2.0,2.0,1,1,3.0,4.0,4.0,1,1.0,1.0,7.0,4.0,1.0,2,1.0,7.0,2.333333333,0.48375628103090573
1910,5343,0.8776779116806311,watch,grip,grip_watch,Touch,Sight,Touch,Sight,Perception,grip,watch,1,7,1,4,3,1,2.0,1,1,1,2,1.0,5,1,1,1,1,1,3,1,1,1,2,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,1.0,1.0,6.0,1.0,1.0,2,1.0,3.0,1.730769231,0.4630656322369415
1911,5344,0.9369488135599904,watch,nudge,nudge_watch,Touch,Sight,Touch,Sight,Perception,nudge,watch,6,4,1,5,2,1,1.0,1,1,1,1,1.0,3,1,1,1,1,2,1,1,1,1,2,1,2.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,2.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.962962963,0.44774592583691597
1912,5345,0.9072060349172266,watch,pat,pat_watch,Touch,Sight,Touch,Sight,Perception,pat,watch,1,2,1,1,4,1,1.0,1,1,1,1,1.0,3,1,1,1,1,2,1,2,1,1,1,1,1.0,1.0,1.0,4.0,1,1,,,1.0,1,1,3.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,4.0,2.0,1.466666667,0.524287194962813
1913,5346,0.9319912069661812,watch,pet,pet_watch,Touch,Sight,Touch,Sight,Perception,pet,watch,1,1,1,1,3,1,2.0,1,2,1,1,1.0,5,1,1,1,1,1,2,2,4,2,2,1,1.0,1.0,1.0,3.0,1,1,,1.0,1.0,1,1,3.0,2.0,1.0,1,2.0,1.0,5.0,1.0,1.0,1,1.0,6.0,1.6666666669999999,0.6022751986228037
1914,5347,0.9513443915037452,watch,pinch,pinch_watch,Touch,Sight,Touch,Sight,Perception,pinch,watch,1,1,2,2,3,2,1.0,1,1,1,1,1.0,4,1,1,1,1,1,1,1,1,1,2,1,1.0,1.0,1.0,3.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,4.0,1.678571429,0.7024620244067947
1915,5348,0.8769098078961216,watch,prod,prod_watch,Touch,Sight,Touch,Sight,Perception,prod,watch,1,1,1,2,3,1,4.0,1,1,3,1,1.0,3,1,2,1,2,3,2,1,1,1,2,1,1.0,1.0,1.0,5.0,4,1,,1.0,2.0,1,1,3.0,2.0,1.0,1,1.0,1.0,6.0,1.0,1.0,1,1.0,1.0,2.222222222,0.43892241368749707
1916,5349,0.9756519661823486,watch,rub,rub_watch,Touch,Sight,Touch,Sight,Perception,rub,watch,1,1,2,5,3,3,2.0,1,1,1,1,1.0,3,1,1,1,2,1,2,1,1,1,2,1,1.0,1.0,1.0,2.0,1,1,,1.0,1.0,1,1,3.0,1.0,1.0,1,1.0,1.0,7.0,1.0,1.0,1,1.0,7.0,1.5769230769999998,0.5872373859785867
1917,5350,0.8855109493809783,watch,scrape,scrape_watch,Touch,Sight,Touch,Sight,Perception,scrape,watch,1,1,2,5,5,3,2.0,1,1,1,1,1.0,3,1,1,1,1,1,2,2,1,1,1,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,3.0,1.0,1.0,1,1.0,1.0,7.0,1.0,1.0,1,1.0,3.0,1.5925925930000002,0.5871725337819585
1918,5351,0.9703707292080552,watch,stroke,stroke_watch,Touch,Sight,Touch,Sight,Perception,stroke,watch,1,1,1,1,5,2,2.0,1,1,1,1,2.0,3,1,1,1,1,4,2,1,1,1,2,1,1.0,1.0,1.0,2.0,1,1,,1.0,1.0,1,1,2.0,1.0,4.0,1,2.0,1.0,5.0,1.0,1.0,2,1.0,7.0,1.333333333,0.4979607238487791
1919,5352,0.9179775737245836,watch,tap,tap_watch,Touch,Sight,Touch,Sight,Perception,tap,watch,1,1,1,3,5,1,4.0,1,1,1,1,1.0,4,1,1,1,1,2,1,2,1,1,1,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,1.0,1.0,1.0,1,2.0,1.0,4.0,2.0,1.0,1,1.0,1.0,1.6666666669999999,0.4235194235173121
1920,5353,0.9528106324488724,watch,tickle,tickle_watch,Touch,Sight,Touch,Sight,Perception,tickle,watch,1,1,1,1,5,1,1.0,1,1,1,1,1.0,3,1,1,1,1,1,2,1,1,1,1,1,1.0,1.0,1.0,4.0,1,1,,1.0,1.0,1,1,2.0,1.0,1.0,1,1.0,1.0,3.0,1.0,1.0,2,1.0,5.0,1.615384615,0.4612714204066568
1921,5354,0.9040193614911004,watch,touch,touch_watch,Touch,Sight,Touch,Sight,Perception,touch,watch,1,1,2,4,5,2,4.0,1,1,1,1,1.0,3,1,3,1,1,4,2,2,1,1,5,1,1.0,5.0,1.0,5.0,2,4,,1.0,1.0,5,1,3.0,2.0,2.0,1,5.0,1.0,7.0,1.0,1.0,3,1.0,7.0,1.724137931,0.47556337958698114
1922,5355,0.8714739701758045,caress,dab,caress_dab,Touch,Touch,Touch,Touch,Perception,caress,dab,1,1,3,5,3,1,3.0,3,6,1,1,1.0,5,2,1,1,1,3,4,2,4,1,1,3,2.0,1.0,4.0,5.0,3,1,,1.0,3.0,1,3,2.0,1.0,1.0,1,4.0,6.0,1.0,4.0,4.0,1,3.0,4.0,3.0333333330000003,0.2908840602065441
1923,5356,0.9703504609922662,caress,feel,caress_feel,Touch,Touch,Touch,Touch,Perception,caress,feel,5,5,6,5,3,4,6.0,5,7,4,3,1.0,6,6,7,6,4,4,5,5,7,3,5,4,5.0,4.0,6.0,6.0,4,2,,3.0,4.0,1,4,6.0,5.0,7.0,6,4.0,7.0,7.0,7.0,7.0,5,3.0,5.0,5.461538462,0.3729100465252819
1924,5357,0.8635946249404587,caress,grip,caress_grip,Touch,Touch,Touch,Touch,Perception,caress,grip,1,3,3,1,5,2,3.0,1,6,1,5,1.0,5,3,1,3,2,4,2,1,3,2,1,2,2.0,2.0,4.0,6.0,4,1,,2.0,3.0,5,1,4.0,1.0,6.0,2,2.0,4.0,3.0,4.0,1.0,2,1.0,3.0,2.7037037039999996,0.27118213303962435
1925,5358,0.7865978448032473,caress,nudge,caress_nudge,Touch,Touch,Touch,Touch,Perception,caress,nudge,4,3,2,4,5,3,2.0,4,4,1,5,1.0,5,2,2,6,3,3,4,2,6,1,3,4,2.0,2.0,2.0,5.0,5,2,,2.0,2.0,1,1,5.0,1.0,6.0,1,3.0,4.0,1.0,4.0,1.0,1,3.0,4.0,3.615384615,0.24694476105215557
1926,5359,0.8449152084261478,caress,pat,caress_pat,Touch,Touch,Touch,Touch,Perception,caress,pat,6,5,4,4,2,4,2.0,5,6,5,6,4.0,6,2,7,4,6,6,6,4,6,1,7,6,3.0,4.0,7.0,6.0,4,1,,4.0,5.0,1,4,2.0,2.0,6.0,3,4.0,7.0,1.0,5.0,7.0,5,4.0,4.0,4.814814815,0.3407441962402301
1927,5360,0.9324799249316984,caress,pet,caress_pet,Touch,Touch,Touch,Touch,Perception,caress,pet,6,7,7,5,4,7,2.0,6,7,5,5,1.0,6,7,6,6,6,5,7,6,6,6,7,6,6.0,3.0,5.0,6.0,1,3,,7.0,7.0,7,7,5.0,3.0,7.0,4,4.0,4.0,7.0,5.0,7.0,4,4.0,7.0,6.28,0.5316261318850832
1928,5361,0.910722502285962,caress,pinch,caress_pinch,Touch,Touch,Touch,Touch,Perception,caress,pinch,2,2,2,4,4,2,2.0,4,6,1,1,1.0,5,2,1,3,1,3,2,2,6,1,1,2,2.0,1.0,3.0,2.0,1,2,,3.0,4.0,5,1,2.0,1.0,6.0,1,4.0,4.0,4.0,5.0,1.0,4,2.0,3.0,2.3214285709999998,0.5148422396528856
